Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.85,45.85,5930,False,False,False,False,False,False,True
0,0,1,1,55,1,0,1,1,1,1,1,1,1,103.7,5656.75,5892,False,False,True,False,False,False,False
0,1,0,0,64,0,0,1,0,1,1,0,0,1,43.85,2751.0,6055,True,False,False,False,False,True,False
1,0,1,1,43,0,0,1,0,0,0,0,0,0,29.3,1224.05,4741,True,False,False,False,True,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,46.05,80.35,4662,False,False,False,False,False,False,False
1,0,0,0,26,1,1,1,0,0,0,0,1,0,61.55,1581.95,5156,False,True,False,False,False,True,False
1,0,0,0,19,1,0,1,1,0,0,0,0,1,78.25,1490.95,3666,False,False,True,False,False,True,False
0,0,0,0,7,1,0,0,0,0,0,0,1,0,20.25,129.15,4208,False,False,False,True,False,False,True
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.35,33.2,5627,False,False,False,True,False,False,True
1,0,1,0,14,0,0,0,0,0,1,1,0,0,46.35,667.7,5360,True,False,False,False,False,True,False
1,0,0,0,9,1,1,0,1,1,1,0,0,1,69.5,653.25,3628,False,False,False,False,False,False,True
1,1,0,0,37,1,0,0,1,0,1,1,0,1,101.1,3744.05,4424,False,True,True,False,False,True,False
1,0,0,0,25,1,0,0,0,0,0,0,0,1,20.15,536.35,3848,False,False,False,True,False,False,True
0,0,0,0,38,1,0,1,0,1,0,1,0,0,68.15,2656.3,3371,False,True,False,False,True,False,False
0,0,1,1,66,1,0,0,0,1,0,0,1,1,49.4,3251.85,5232,False,False,False,False,True,False,False
0,1,1,0,6,1,0,0,0,0,0,1,0,1,84.35,474.9,5721,False,True,True,False,False,True,False
0,1,0,0,66,1,0,1,0,0,0,0,0,1,80.45,5224.35,5011,False,True,True,False,True,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,1,20.55,33.6,5629,False,False,False,True,False,False,True
1,0,1,0,34,1,0,0,1,0,1,1,0,1,100.05,3480.0,2568,False,True,True,False,False,True,False
0,1,0,0,39,1,0,0,1,0,1,1,0,1,99.75,4036.0,3860,False,True,True,False,False,True,False
1,1,0,0,12,1,0,0,0,0,0,0,0,1,73.3,828.05,5159,False,True,True,False,True,False,False
1,0,1,0,61,1,0,1,1,0,1,1,0,1,105.55,6281.45,5011,False,True,True,False,False,True,False
1,0,1,0,17,1,0,1,0,0,0,0,0,1,80.5,1336.9,3591,False,True,True,False,False,False,False
0,0,1,1,10,1,0,1,0,1,0,1,0,1,65.5,616.9,3137,False,False,False,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,3586,False,False,False,True,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,4832,False,False,False,True,False,False,True
1,0,1,0,29,1,0,0,0,0,0,0,0,1,70.75,1974.8,2663,False,False,True,False,False,True,False
1,0,0,0,8,1,0,0,0,0,0,1,0,1,86.55,649.65,4193,False,True,True,False,False,True,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.95,58.0,5949,False,False,False,True,False,False,True
1,0,0,0,9,1,0,0,0,0,0,0,0,1,18.95,185.6,5403,False,False,False,True,False,False,True
1,0,0,0,26,1,1,1,0,0,0,0,0,1,86.65,2208.75,4469,False,True,True,False,True,False,False
1,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,198.7,2411,False,False,False,True,True,False,False
1,0,0,0,1,1,0,1,0,0,0,0,0,0,50.8,50.8,3718,False,False,False,False,False,True,False
0,0,0,0,6,1,0,0,0,1,0,0,0,1,49.65,267.35,4248,False,False,False,False,False,False,False
1,1,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,3491,False,False,False,True,False,False,True
1,0,1,1,60,1,0,1,0,1,1,1,0,1,103.75,5969.95,6237,False,True,True,False,False,False,False
1,0,0,0,69,1,0,1,0,1,1,1,1,1,104.7,7220.35,6350,False,True,True,False,False,False,False
0,0,0,0,23,1,0,1,0,0,0,0,0,1,79.15,1676.95,5216,False,True,True,False,False,True,False
1,1,1,0,13,1,0,1,1,0,1,1,0,1,98.0,1237.85,3714,False,False,True,False,False,True,False
1,0,0,1,23,1,0,0,0,0,0,0,1,0,19.8,465.45,3058,False,False,False,True,False,False,True
1,0,1,1,52,1,0,0,0,0,0,0,1,1,20.85,1071.6,4886,False,False,False,True,True,False,False
0,1,1,0,43,0,0,1,1,0,1,1,0,0,55.55,2342.2,2573,True,False,False,False,True,False,False
1,0,0,0,3,1,0,0,0,0,1,1,0,1,92.0,266.8,4345,False,False,True,False,False,True,False
0,0,1,1,35,1,1,0,1,1,1,1,0,1,106.9,3756.45,5447,False,False,True,False,False,True,False
0,0,0,0,4,1,0,0,0,0,0,0,0,0,70.4,281.0,4494,False,False,True,False,False,True,False
1,0,1,0,41,1,1,1,1,0,0,0,1,1,60.3,2511.3,4565,False,False,False,False,False,False,False
0,0,1,0,15,1,0,0,0,0,0,0,0,1,51.1,711.15,4858,False,True,False,False,False,True,False
0,0,0,0,17,1,0,0,0,0,0,0,1,0,20.05,337.9,4828,False,False,False,True,True,False,False
0,0,0,0,9,1,1,0,0,0,0,0,0,1,74.25,639.65,5393,False,False,True,False,True,False,False
0,0,0,0,34,1,0,0,0,0,0,0,0,1,70.0,2416.1,2318,False,False,True,False,True,False,False
0,0,1,1,6,1,0,0,0,0,0,0,1,0,19.0,105.5,5518,False,False,False,True,True,False,False
1,0,0,0,1,1,0,0,0,0,0,1,0,1,86.6,86.6,5228,False,True,True,False,False,True,False
0,0,1,1,52,1,1,0,1,1,0,0,0,1,84.05,4326.8,6099,False,False,True,False,False,False,False
1,0,1,1,14,1,1,1,0,0,0,1,0,0,69.2,944.65,2871,False,True,False,False,False,False,True
0,0,0,0,48,1,0,0,0,0,0,0,1,0,25.05,1171.5,3642,False,True,False,True,True,False,False
0,0,1,0,60,1,0,1,1,0,1,1,0,1,106.15,6411.25,4115,False,True,True,False,False,True,False
1,0,0,0,5,0,0,0,0,0,0,0,0,0,24.3,100.2,4015,True,False,False,False,False,False,True
1,0,0,0,14,1,0,1,0,0,0,0,0,1,55.5,767.55,3520,False,True,False,False,True,False,False
0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,391.7,4333,False,False,False,True,False,False,True
1,0,1,0,24,1,0,0,0,0,1,1,0,1,93.0,2248.05,5886,False,True,True,False,False,True,False
1,1,1,0,48,1,0,0,1,0,0,1,0,1,91.05,4370.75,3594,False,True,True,False,True,False,False
0,0,1,1,69,1,1,1,1,1,1,0,1,1,105.1,7234.8,4686,False,True,True,False,True,False,False
1,0,1,0,51,1,0,1,0,0,0,1,1,1,90.35,4614.55,4965,False,True,True,False,True,False,False
1,1,1,0,17,1,0,0,1,0,1,1,0,1,100.45,1622.45,5508,False,True,True,False,True,False,False
0,0,0,0,12,1,0,0,0,0,0,1,0,0,78.1,947.3,4741,False,False,True,False,False,False,False
0,0,1,0,23,1,1,1,1,1,0,0,1,1,66.25,1533.8,2072,False,False,False,False,False,False,True
0,0,1,0,4,1,0,0,0,0,0,0,0,0,19.6,93.45,4580,False,False,False,True,False,False,True
1,0,0,0,8,1,0,0,0,0,0,0,0,1,45.15,438.4,3721,False,False,False,False,False,False,True
1,0,1,0,6,1,0,0,0,0,1,0,0,1,82.85,460.25,4458,False,True,True,False,False,True,False
1,1,0,0,3,1,0,1,1,0,1,1,0,1,105.0,294.45,5960,False,True,True,False,False,True,False
1,0,1,0,72,1,1,1,1,1,1,1,1,1,117.8,8684.8,4432,False,True,True,False,False,False,False
1,1,0,0,1,1,0,0,0,0,1,1,0,1,93.55,93.55,5536,False,True,True,False,False,True,False
1,0,1,0,35,1,0,0,0,0,0,0,0,1,75.2,2576.2,4639,False,True,True,False,False,True,False
1,0,0,0,26,0,1,1,0,0,0,1,0,1,44.65,1156.55,4512,True,False,False,False,False,False,False
1,1,0,0,5,0,0,0,1,1,1,0,0,0,45.4,214.75,2599,True,False,False,False,True,False,False
0,1,0,0,50,1,0,1,0,1,1,1,1,1,106.8,5347.95,5746,False,True,True,False,False,True,False
1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.45,255.35,4883,False,False,False,True,False,False,True
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.85,119.3,5060,False,False,False,True,False,False,True
0,0,0,0,29,1,0,1,0,0,0,0,1,1,55.25,1620.2,5481,False,True,False,False,False,True,False
0,1,0,0,14,1,0,1,1,0,1,1,0,1,104.85,1531.4,2292,False,True,True,False,False,True,False
0,1,0,0,2,1,0,0,1,0,0,1,0,1,88.55,179.25,3685,False,True,True,False,False,True,False
1,0,0,0,3,1,0,0,1,1,1,0,0,1,89.85,244.45,4096,False,False,True,False,False,False,True
0,0,0,0,46,1,0,0,1,0,1,1,1,1,101.1,4674.4,4883,False,True,True,False,False,True,False
1,0,0,0,4,1,0,0,0,1,0,0,0,1,50.8,202.3,4521,False,False,False,False,False,False,True
0,0,0,0,35,1,0,0,1,0,0,1,0,1,62.1,2096.1,5315,False,False,False,False,False,True,False
0,0,1,1,12,0,0,0,0,1,0,0,1,0,30.25,368.85,5988,True,False,False,False,True,False,False
1,0,0,1,71,1,1,1,0,0,0,0,1,1,85.45,6028.95,4777,False,True,True,False,True,False,False
0,0,1,1,33,1,0,1,1,1,0,0,0,0,88.6,2888.7,3648,False,True,True,False,True,False,False
1,0,1,0,25,1,0,0,0,1,1,1,0,1,95.7,2338.35,4535,False,False,True,False,True,False,False
1,0,1,1,1,1,0,0,0,0,0,1,0,1,81.05,81.05,4396,False,False,True,False,False,True,False
0,0,0,0,15,1,0,0,0,0,0,0,0,0,19.75,297.3,2428,False,False,False,True,False,False,False
1,0,1,0,22,1,0,0,0,0,0,0,0,1,20.45,471.55,3727,False,False,False,True,False,False,False
1,1,1,0,30,1,0,1,0,0,0,0,0,1,50.4,1527.5,4795,False,False,False,False,False,False,False
0,0,0,0,19,1,0,0,0,0,0,0,0,0,24.7,465.85,3612,False,True,False,True,False,False,False
1,0,1,0,30,1,0,0,0,0,1,1,0,1,94.05,2866.45,4095,False,True,True,False,True,False,False
0,0,1,1,8,1,0,1,0,0,0,0,0,0,55.75,446.8,5681,False,True,False,False,False,True,False
0,0,1,1,52,1,1,1,1,0,0,1,0,0,98.15,4993.4,5123,False,True,True,False,False,False,False
0,0,0,0,42,1,0,1,0,0,0,0,0,1,49.55,2077.95,3637,False,False,False,False,False,True,False
1,0,0,0,2,1,0,0,0,0,0,0,0,1,19.65,38.8,3007,False,False,False,True,False,False,True
1,1,1,0,32,1,0,0,0,0,0,0,0,1,74.9,2303.35,4105,False,True,True,False,False,True,False
1,0,0,0,24,1,0,1,1,0,0,1,0,1,89.55,2187.15,2007,False,False,True,False,False,True,False
0,0,1,1,26,1,0,0,0,0,0,0,0,1,20.25,493.95,5158,False,False,False,True,True,False,False
1,0,1,0,58,1,0,0,1,0,1,1,1,0,100.35,5681.1,6432,False,True,True,False,True,False,False
1,1,1,0,58,1,1,1,1,0,1,1,1,1,108.85,6287.25,4739,False,True,True,False,False,True,False
0,0,1,0,39,1,1,0,1,1,1,1,1,1,104.7,4134.85,2371,False,False,True,False,True,False,False
1,0,0,0,47,1,0,0,0,0,0,0,1,0,20.55,1013.05,3313,False,False,False,True,True,False,False
1,0,0,1,3,1,0,0,0,0,0,0,0,0,20.2,50.6,3594,False,False,False,True,False,False,False
0,1,0,0,66,1,1,1,0,1,0,0,1,1,63.85,4174.35,4657,False,True,False,False,True,False,False
0,0,1,0,48,1,0,0,1,1,1,1,0,1,100.05,4834.0,3468,False,False,True,False,True,False,False
1,0,0,0,31,1,0,1,0,1,0,0,0,1,78.45,2435.15,3091,False,False,True,False,False,True,False
0,1,0,0,55,1,0,0,1,0,1,1,1,1,100.15,5409.75,5182,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.1,70.1,2007,False,False,True,False,False,True,False
1,0,0,1,23,1,0,1,0,1,0,0,0,1,55.3,1284.2,4028,False,False,False,False,False,False,False
0,0,0,0,5,1,0,0,0,0,0,0,1,0,19.55,99.6,2575,False,False,False,True,False,True,False
0,0,1,1,45,1,1,1,1,1,1,0,0,0,81.3,3541.1,3111,False,True,False,False,False,False,True
0,0,0,0,4,1,1,0,0,0,0,0,0,1,80.15,319.85,2841,False,True,True,False,False,True,False
0,0,0,0,23,0,0,0,0,0,1,1,0,1,44.95,996.85,3248,True,False,False,False,False,True,False
1,0,0,0,12,1,0,0,0,0,0,1,0,1,79.95,1043.4,2968,False,False,True,False,False,False,False
1,1,1,0,29,1,0,0,0,1,0,0,0,1,79.3,2414.55,3172,False,True,True,False,False,True,False
0,1,0,0,4,1,0,1,0,0,0,0,0,0,72.75,317.75,4503,False,False,True,False,False,True,False
1,1,1,0,2,1,0,0,1,0,0,0,0,1,74.2,140.1,3170,False,False,True,False,False,True,False
0,0,0,1,1,1,0,0,0,0,0,0,0,0,24.0,24.0,2559,False,True,False,True,False,False,True
1,0,0,0,11,1,0,0,0,0,0,0,0,0,45.2,492.0,5253,False,False,False,False,True,False,False
0,0,0,0,24,1,0,0,0,1,0,1,0,1,89.55,2259.35,5352,False,True,True,False,False,True,False
1,0,0,0,3,1,0,1,1,0,1,1,0,0,107.95,313.6,3449,False,True,True,False,False,False,True
1,0,0,1,47,1,1,1,0,0,0,0,0,1,55.3,2654.05,5491,False,False,False,False,False,True,False
1,0,0,0,4,1,0,0,1,1,0,1,0,1,90.4,356.65,3314,False,False,True,False,False,True,False
1,0,1,1,2,1,1,0,0,0,1,1,0,0,97.1,184.15,5745,False,False,True,False,False,True,False
1,0,0,0,3,0,0,1,0,1,0,0,0,1,36.85,108.7,5825,True,False,False,False,False,False,True
0,1,0,0,1,1,0,0,0,0,0,0,0,1,19.45,19.45,3848,False,False,False,True,False,True,False
0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,5165,False,False,True,False,False,True,False
0,0,0,0,16,1,0,1,0,0,0,0,0,0,75.1,1212.85,5176,False,False,True,False,False,False,False
0,0,0,0,62,1,1,1,1,1,1,1,1,1,115.05,7133.45,6494,False,True,True,False,True,False,False
0,1,0,0,1,1,0,1,0,0,0,0,0,1,73.0,73.0,4116,False,False,True,False,False,True,False
0,0,0,0,32,1,0,1,0,0,0,0,0,1,54.2,1739.6,4454,False,True,False,False,False,True,False
1,0,1,1,4,1,0,0,0,0,0,0,0,0,45.25,155.35,2776,False,False,False,False,False,False,True
1,0,1,0,43,1,1,1,0,1,0,0,0,0,66.25,2907.35,2168,False,True,False,False,False,False,False
1,0,0,0,19,1,0,0,0,0,0,0,1,0,18.8,279.2,2916,False,False,False,True,False,False,True
0,0,0,0,35,1,0,0,0,0,0,0,1,0,20.75,700.45,4261,False,False,False,True,False,False,True
1,0,1,0,56,0,0,0,1,1,1,1,1,1,54.05,2959.8,6445,True,False,False,False,False,False,False
1,0,0,0,3,1,0,0,0,0,0,0,0,1,19.1,53.05,4905,False,False,False,True,False,False,True
0,0,0,0,3,1,0,0,0,0,0,0,0,1,75.5,220.6,5948,False,True,True,False,False,True,False
1,0,0,0,10,1,0,0,0,0,0,0,0,1,74.15,811.8,4231,False,True,True,False,False,False,True
1,0,0,0,30,1,1,1,1,0,0,0,0,1,84.3,2438.6,5393,False,False,True,False,True,False,False
1,1,1,0,71,1,1,1,1,1,0,0,1,1,92.0,6585.2,4322,False,True,True,False,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.8,70.8,3901,False,False,True,False,False,False,True
1,0,1,0,17,1,0,0,0,0,1,1,0,1,92.55,1515.1,5775,False,True,True,False,False,True,False
0,0,0,0,4,1,0,0,0,0,0,0,0,0,75.35,338.1,2220,False,True,True,False,False,True,False
0,0,0,0,29,1,0,0,0,0,0,0,0,1,74.2,1993.25,3982,False,True,True,False,False,True,False
0,0,1,1,30,1,0,1,1,1,1,1,0,1,107.5,3242.5,3094,False,True,True,False,False,True,False
1,0,1,0,62,1,1,0,1,1,0,1,1,0,71.4,4487.3,5327,False,False,False,False,True,False,False
0,0,0,0,13,1,1,1,0,0,1,0,0,1,96.65,1244.5,2110,False,True,True,False,False,True,False
1,0,0,0,20,1,0,0,0,0,0,0,1,1,19.7,415.9,2860,False,False,False,True,False,False,True
0,0,1,1,61,1,1,0,0,0,0,0,1,1,49.7,2961.4,4577,False,False,False,False,False,False,False
0,0,1,1,49,1,0,1,1,0,1,1,1,0,78.0,3824.2,4200,False,False,False,False,True,False,False
1,0,1,1,57,1,0,0,0,0,0,0,1,0,19.4,1061.6,4194,False,False,False,True,False,False,True
1,1,0,0,2,1,0,0,0,0,1,1,0,1,93.85,196.75,4998,False,True,True,False,False,True,False
0,0,0,0,5,1,0,0,0,1,0,1,0,1,85.4,425.9,3716,False,False,True,False,True,False,False
0,0,1,1,52,1,0,1,1,1,0,0,0,0,85.8,4433.3,5494,False,False,True,False,False,False,False
1,0,0,0,42,1,0,0,0,0,0,0,1,0,19.8,849.9,3575,False,False,False,True,False,False,False
1,0,0,0,12,1,0,0,0,1,1,1,0,1,99.95,1132.75,5598,False,True,True,False,False,False,True
0,0,0,0,2,1,0,0,0,0,0,0,0,1,69.7,135.2,3056,False,False,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,42.9,42.9,4895,False,False,False,False,False,True,False
1,0,1,0,23,1,0,1,1,0,0,0,0,0,84.25,1968.1,2781,False,True,True,False,False,True,False
0,1,1,0,3,1,0,0,0,1,1,0,0,1,83.9,267.4,3464,False,False,True,False,False,False,True
1,0,1,1,58,1,0,0,1,1,1,1,1,1,105.05,6004.85,5870,False,True,True,False,False,False,False
1,0,0,0,36,1,1,0,1,1,1,1,0,1,79.2,2854.95,4830,False,False,False,False,True,False,False
0,0,1,0,23,1,0,0,0,0,0,0,1,0,20.05,415.1,3742,False,False,False,True,False,False,True
0,0,1,0,51,1,1,1,0,1,0,0,1,1,60.5,3145.15,4207,False,False,False,False,False,False,False
1,0,1,0,34,1,0,0,0,0,1,0,0,0,78.3,2564.3,2777,False,False,True,False,False,True,False
1,0,0,0,17,1,0,0,0,0,0,0,1,0,44.6,681.4,2130,False,False,False,False,False,False,True
0,0,1,0,2,1,1,1,0,0,1,0,0,0,90.35,190.5,5361,False,False,True,False,False,True,False
0,0,1,0,19,1,1,0,0,0,0,0,0,1,73.2,1441.1,4718,False,False,True,False,False,True,False
1,0,1,0,53,1,1,0,1,1,1,0,1,0,77.4,4155.95,5313,False,True,False,False,False,False,False
1,0,1,0,42,0,1,0,0,0,1,0,0,1,40.15,1626.05,4348,True,False,False,False,False,False,False
1,0,0,0,10,1,0,0,0,0,1,1,0,1,89.5,863.1,4206,False,False,True,False,False,True,False
0,0,0,0,42,0,1,1,1,1,0,1,1,1,54.75,2348.45,3179,True,False,False,False,False,True,False
1,0,0,0,24,1,0,1,0,0,1,0,0,1,90.55,2282.55,5927,False,True,True,False,True,False,False
0,0,1,1,37,1,0,0,0,0,0,0,0,0,19.35,683.75,2360,False,False,False,True,False,True,False
0,0,0,0,36,1,0,0,1,0,0,0,1,0,55.8,1941.5,4770,False,True,False,False,False,True,False
0,0,0,0,26,1,1,1,0,0,1,0,0,1,69.5,1800.05,3866,False,True,False,False,False,False,False
0,0,1,0,51,1,0,1,0,1,1,1,1,1,78.65,3950.85,5408,False,True,False,False,True,False,False
0,0,0,0,16,1,0,0,0,0,0,0,0,1,74.75,1129.35,3574,False,True,True,False,True,False,False
1,1,1,0,4,1,0,0,0,0,0,0,0,1,74.4,306.6,5839,False,True,True,False,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.1,45.1,4884,False,False,False,False,False,False,False
0,0,0,1,14,1,0,0,1,0,1,0,0,1,59.8,824.85,5962,False,False,False,False,True,False,False
1,0,0,0,18,1,0,0,0,1,0,0,0,1,75.9,1373.05,4668,False,False,True,False,False,False,False
1,0,0,0,13,0,0,0,0,0,0,0,0,1,25.15,331.85,4943,True,False,False,False,False,False,False
0,0,0,0,8,1,0,1,0,0,0,0,0,0,75.6,535.55,2934,False,False,True,False,False,True,False
0,0,1,0,32,1,0,0,0,0,0,0,1,0,19.3,593.2,5817,False,False,False,True,False,False,True
0,0,1,0,46,0,1,1,0,0,1,0,0,0,45.55,2062.15,5565,True,False,False,False,False,True,False
1,1,0,0,43,1,0,0,0,0,1,1,0,1,89.55,3856.75,3802,False,False,True,False,False,False,True
1,0,0,0,39,0,0,0,1,1,0,0,1,0,35.55,1309.15,3752,True,False,False,False,False,False,True
0,0,0,0,1,1,1,0,0,0,0,0,0,1,48.45,48.45,5838,False,False,False,False,False,False,False
0,0,1,0,55,1,0,0,0,0,0,0,1,0,19.7,1140.05,4888,False,False,False,True,False,True,False
0,0,0,0,34,1,1,1,0,1,0,0,1,1,64.4,2088.75,5189,False,True,False,False,False,False,True
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.9,19.9,2010,False,False,False,True,False,False,False
0,0,0,0,11,1,0,1,0,0,0,0,0,0,51.1,531.15,4467,False,False,False,False,False,True,False
0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.95,85.5,5822,False,False,False,True,False,False,False
1,0,1,1,22,1,1,0,0,0,0,0,0,0,75.0,1573.95,4040,False,False,True,False,False,False,False
1,0,0,0,25,1,1,0,1,1,1,1,0,1,105.5,2686.05,5822,False,False,True,False,False,True,False
1,0,0,0,40,1,1,0,1,0,0,1,0,0,67.45,2731.0,4714,False,False,False,False,False,True,False
0,0,0,0,13,1,0,0,0,0,0,0,0,1,20.3,275.4,5332,False,False,False,True,False,False,True
0,0,1,1,51,1,0,0,0,1,0,0,0,1,80.75,4116.9,6032,False,True,True,False,False,True,False
0,0,0,0,41,1,0,0,0,0,0,0,0,0,70.25,2868.05,3407,False,False,True,False,False,False,False
0,0,0,0,55,1,0,1,1,0,0,0,0,1,81.55,4509.5,5167,False,False,True,False,False,True,False
0,0,0,0,10,1,0,0,1,0,1,1,0,1,100.6,1060.2,4001,False,True,True,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,4325,False,False,False,True,False,False,True
0,0,0,0,24,1,0,0,1,0,0,0,0,1,49.3,1233.25,5394,False,False,False,False,True,False,False
0,1,0,0,71,1,0,1,0,0,1,1,0,1,99.65,6951.15,4241,False,True,True,False,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.6,19.6,4205,False,False,False,True,False,False,True
0,0,1,1,55,1,1,1,0,0,0,0,0,0,55.7,3131.8,4149,False,False,False,False,False,True,False
0,0,0,0,6,1,0,1,0,0,1,0,0,1,89.75,552.65,2370,False,True,True,False,False,True,False
0,0,0,0,15,1,1,0,0,0,0,1,0,1,64.65,994.55,4780,False,True,False,False,False,False,False
0,1,1,0,50,1,0,0,0,1,1,1,1,1,100.65,5189.75,5791,False,True,True,False,False,True,False
0,0,1,0,66,1,0,1,1,0,1,1,0,1,105.2,6936.85,4016,False,True,True,False,False,True,False
1,0,1,1,59,1,0,1,1,1,1,1,1,0,76.75,4541.9,5918,False,False,False,False,True,False,False
0,0,0,0,11,1,0,0,0,0,0,1,0,1,58.95,601.6,3880,False,True,False,False,False,False,True
0,0,0,0,4,0,0,0,0,0,0,0,0,1,24.25,96.05,2038,True,False,False,False,False,False,True
1,0,0,0,1,0,0,0,0,0,1,1,0,1,45.3,45.3,4954,True,False,False,False,False,False,True
1,0,0,0,3,1,0,1,0,0,0,0,0,1,49.9,130.1,5585,False,False,False,False,False,False,True
0,1,1,0,39,1,0,0,0,1,1,1,0,1,101.25,3949.15,3172,False,True,True,False,False,True,False
1,0,0,0,4,1,0,0,0,0,0,0,0,1,44.8,176.2,5565,False,False,False,False,True,False,False
0,1,1,0,68,1,0,1,0,0,0,1,0,1,89.6,6127.6,5651,False,True,True,False,False,False,False
0,0,0,0,63,1,0,1,1,1,1,1,0,1,109.85,7002.95,5775,False,True,True,False,True,False,False
0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.45,227.45,4862,False,False,False,True,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,2295,False,False,False,False,False,False,True
0,0,0,0,23,1,1,0,0,0,0,0,0,0,54.4,1249.25,2989,False,True,False,False,False,True,False
1,0,0,0,13,1,0,0,0,0,0,0,1,1,19.95,253.8,2252,False,False,False,True,False,True,False
0,0,0,0,6,1,0,0,0,0,1,1,0,1,93.55,536.4,5617,False,True,True,False,False,False,False
1,0,0,0,19,1,0,0,0,1,0,1,1,1,87.7,1725.95,4446,False,False,True,False,True,False,False
1,0,0,0,21,1,0,0,0,0,0,0,0,0,20.0,417.7,2366,False,False,False,True,False,False,True
0,0,1,0,43,1,0,0,0,0,1,0,0,0,56.15,2499.3,2152,False,False,False,False,False,True,False
1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.4,24.4,4570,True,False,False,False,False,False,True
0,0,1,0,37,1,0,0,0,0,0,0,0,0,19.5,805.2,3924,False,False,False,True,False,False,False
1,0,0,0,10,1,0,0,0,0,0,0,0,0,46.0,492.1,3903,False,False,False,False,False,False,True
0,1,0,0,26,1,0,0,0,0,1,1,0,1,91.25,2351.8,5154,False,False,True,False,False,True,False
0,0,0,0,18,1,0,0,0,0,0,0,0,1,19.55,389.25,2386,False,False,False,True,False,False,True
1,1,1,0,7,1,1,1,0,1,0,0,0,0,64.2,475.0,5116,False,True,False,False,False,True,False
1,0,0,1,53,1,1,1,1,0,0,1,1,0,95.95,5036.9,4523,False,False,True,False,False,True,False
1,1,1,0,35,1,0,0,1,0,1,1,0,1,100.8,3437.5,3318,False,True,True,False,False,True,False
0,0,1,0,26,1,0,1,0,1,1,1,0,1,73.05,1959.5,2753,False,False,False,False,False,True,False
1,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,4499,False,False,False,False,False,True,False
1,0,0,0,2,1,0,0,0,0,0,0,0,0,20.05,33.7,4978,False,False,False,True,False,False,True
0,0,1,0,62,1,0,0,1,0,1,1,0,1,101.35,6164.7,5049,False,True,True,False,False,True,False
0,0,0,0,6,1,1,0,0,0,0,0,0,1,79.05,434.5,3263,False,True,True,False,False,True,False
1,0,0,0,46,1,1,1,0,0,0,1,0,1,93.7,4154.8,3378,False,True,True,False,False,True,False
1,0,1,1,27,1,1,1,0,1,1,0,0,0,100.75,2793.55,3160,False,True,True,False,False,True,False
1,0,1,1,53,1,1,0,1,1,1,1,0,0,85.7,4616.1,5957,False,True,False,False,False,True,False
0,0,1,0,31,1,0,1,0,0,0,1,0,1,91.15,2995.45,5219,False,True,True,False,False,True,False
0,0,0,1,9,1,0,0,0,0,1,1,0,0,94.4,857.25,5571,False,True,True,False,False,True,False
1,0,0,0,8,1,0,0,0,0,0,1,0,1,54.75,438.05,5317,False,False,False,False,True,False,False
0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.45,82.7,5694,False,False,False,False,False,True,False
0,0,0,0,12,1,0,1,0,0,1,0,0,1,89.75,1052.4,5671,False,True,True,False,False,False,False
1,0,0,0,1,1,0,0,1,0,0,0,0,0,54.35,54.35,4212,False,True,False,False,False,True,False
1,0,0,0,3,1,0,0,1,1,1,1,0,1,98.7,293.65,3916,False,False,True,False,False,True,False
1,0,0,0,29,1,0,0,0,0,0,0,1,1,19.8,572.2,5696,False,False,False,True,False,False,True
0,0,0,0,22,0,0,1,0,0,1,1,0,1,50.35,1098.85,2875,True,False,False,False,False,True,False
